time,id,pos,in_network
400,7,"[33.712203248105354, 45.821577659173656]",true
400,8,"[42.79734902054861, 52.31795798372493]",true
400,9,"[46.54849543859922, 39.60559983869243]",true
400,10,"[59.589872580487075, 35.43329560902652]",true
401,1,"[55.82929488438011, 44.27476298689901]",true
401,2,"[51.369015003749396, 35.95633399327071]",true
401,3,"[65.04911118042895, 49.35957072244164]",true
401,4,"[54.28957969076875, 58.983872435949344]",true
401,5,"[57.207249844409205, 58.35567000852052]",true
401,6,"[51.73286784207154, 53.61852486761398]",true
401,7,"[33.713496563445574, 45.82328425315451]",true
401,8,"[42.791824963656666, 52.417798065980435]",true
401,9,"[46.55088783188464, 39.60460441197388]",true
401,10,"[59.50210821106937, 35.41587563135038]",true
402,1,"[55.743129705233635, 44.30038489866494]",true
402,2,"[51.30792621691907, 35.877184136678395]",true
402,3,"[65.04911118042895, 49.35957072244164]",true
402,4,"[54.352426803946564, 58.90610101362622]",true
402,5,"[57.28495319815612, 58.30334761287493]",true
402,6,"[51.68917440898251, 53.6466779404522]",true
402,7,"[33.7147898787858, 45.82499084713537]",true
402,8,"[42.786300906764716, 52.517638148235946]",true
402,9,"[46.55328022517006, 39.603608985255335]",true
402,10,"[59.41434384165165, 35.39845565367425]",true
403,1,"[55.65696452608716, 44.32600681043087]",true
403,2,"[51.246837430088746, 35.79803428008608]",true
403,3,"[65.04911118042895, 49.35957072244164]",true
403,4,"[54.415273917124374, 58.828329591303095]",true
403,5,"[57.36265655190303, 58.25102521722934]",true
403,6,"[51.64548097589348, 53.674831013290415]",true
403,7,"[33.71608319412602, 45.826697441116224]",true
403,8,"[42.780776849872765, 52.61747823049145]",true
403,9,"[46.55567261845548, 39.602613558536795]",true
403,10,"[59.32657947223394, 35.381035675998106]",true
404,1,"[55.57079934694068, 44.35162872219679]",true
404,2,"[51.18574864325842, 35.71888442349376]",true
404,3,"[65.04911118042895, 49.35957072244164]",true
404,4,"[54.47812103030219, 58.75055816897997]",true
404,5,"[57.44035990564995, 58.19870282158375]",true
404,6,"[51.601787542804445, 53.70298408612863]",true
404,7,"[33.71737650946624, 45.82840403509708]",true
404,8,"[42.775252792980815, 52.71731831274696]",true
404,9,"[46.55806501174091, 39.60161813181825]",true
404,10,"[59.238815102816226, 35.36361569832197]",true
405,1,"[55.4846341677942, 44.37725063396272]",true
405,2,"[51.124659856428096, 35.639734566901446]",true
405,3,"[65.04911118042895, 49.35957072244164]",true
405,4,"[54.54096814348, 58.67278674665685]",true
405,5,"[57.51806325939686, 58.14638042593817]",true
405,6,"[51.55809410971541, 53.73113715896685]",true
405,7,"[33.71866982480647, 45.830110629077936]",true
405,8,"[42.76972873608887, 52.81715839500247]",true
405,9,"[46.56045740502633, 39.6006227050997]",true
405,10,"[59.15105073339851, 35.34619572064583]",true
406,1,"[55.39846898864773, 44.402872545728634]",true
406,2,"[51.06357106959778, 35.56058471030913]",true
406,3,"[65.04911118042895, 49.35957072244164]",true
406,4,"[54.60381525665781, 58.59501532433372]",true
406,5,"[57.59576661314377, 58.09405803029258]",true
406,6,"[51.51440067662638, 53.75929023180507]",true
406,7,"[33.71996314014669, 45.83181722305879]",true
406,8,"[42.76420467919692, 52.91699847725798]",true
406,9,"[46.56284979831175, 39.59962727838116]",true
406,10,"[59.06328636398081, 35.3287757429697]",true
407,1,"[55.31230380950125, 44.42849445749456]",true
407,2,"[51.00248228276745, 35.48143485371681]",true
407,3,"[65.04911118042895, 49.35957072244164]",true
407,4,"[54.66666236983563, 58.5172439020106]",true
407,5,"[57.673469966890686, 58.041735634647]",true
407,6,"[51.47070724353735, 53.78744330464329]",true
407,7,"[33.72125645548691, 45.833523817039655]",true
407,8,"[42.75868062230497, 53.01683855951349]",true
407,9,"[46.56524219159717, 39.59863185166262]",true
407,10,"[58.975521994563096, 35.31135576529356]",true
408,1,"[55.226138630354775, 44.45411636926048]",true
408,2,"[50.94139349593713, 35.4022849971245]",true
408,3,"[65.04911118042895, 49.35957072244164]",true
408,4,"[54.72950948301344, 58.439472479687474]",true
408,5,"[57.7511733206376, 57.98941323900141]",true
408,6,"[51.427013810448315, 53.815596377481505]",true
408,7,"[33.722549770827136, 45.83523041102051]",true
408,8,"[42.75315656541302, 53.116678641769]",true
408,9,"[46.5676345848826, 39.59763642494407]",true
408,10,"[58.88775762514538, 35.29393578761742]",true
409,1,"[55.1399734512083, 44.47973828102641]",true
409,2,"[50.94139349593713, 35.4022849971245]",true
409,3,"[65.04911118042895, 49.35957072244164]",true
409,4,"[54.792356596191254, 58.36170105736435]",true
409,5,"[57.82887667438451, 57.93709084335582]",true
409,6,"[51.38332037735928, 53.84374945031972]",true
409,7,"[33.723843086167356, 45.83693700500137]",true
409,8,"[42.74763250852107, 53.2165187240245]",true
409,9,"[46.57350395498299, 39.601549773700555]",true
409,10,"[58.79999325572767, 35.27651580994129]",true
410,1,"[55.1399734512083, 44.47973828102641]",true
410,2,"[50.94001776595261, 35.319822766578355]",true
410,3,"[65.04911118042895, 49.35957072244164]",true
410,4,"[54.855203709369064, 58.283929635041225]",true
410,5,"[57.90658002813143, 57.88476844771023]",true
410,6,"[51.33962694427025, 53.87190252315794]",true
410,7,"[33.72513640150758, 45.83864359898222]",true
410,8,"[42.74210845162913, 53.316358806280014]",true
410,9,"[46.58250944319748, 39.60989067561729]",true
410,10,"[58.71222888630996, 35.259095832265146]",true
411,1,"[55.075276427815815, 44.44520384595106]",true
411,2,"[50.938642035968094, 35.23736053603223]",true
411,3,"[65.04911118042895, 49.35957072244164]",true
411,4,"[54.918050822546874, 58.2061582127181]",true
411,5,"[57.984283381878335, 57.83244605206465]",true
411,6,"[51.29593351118122, 53.90005559599616]",true
411,7,"[33.726429716847804, 45.84035019296308]",true
411,8,"[42.73658439473718, 53.41619888853552]",true
411,9,"[46.59151493141197, 39.61823157753402]",true
411,10,"[58.624464516892246, 35.24167585458901]",true
412,1,"[55.010579404423325, 44.41066941087572]",true
412,2,"[50.93726630598358, 35.154898305486086]",true
412,3,"[64.97125822624992, 49.30123947803837]",true
412,4,"[54.98089793572469, 58.12838679039498]",true
412,5,"[58.06198673562525, 57.78012365641906]",true
412,6,"[51.252240078092186, 53.92820866883438]",true
412,7,"[33.727723032188024, 45.842056786943935]",true
412,8,"[42.73106033784523, 53.51603897079103]",true
412,9,"[46.60052041962647, 39.62657247945076]",true
412,10,"[58.536700147474534, 35.22425587691287]",true
413,1,"[54.945882381030835, 44.376134975800376]",true
413,2,"[50.93589057599906, 35.07243607493995]",true
413,3,"[64.89340527207088, 49.2429082336351]",true
413,4,"[55.0437450489025, 58.05061536807185]",true
413,5,"[58.139690089372166, 57.72780126077347]",true
413,6,"[51.20854664500315, 53.956361741672595]",true
413,7,"[33.729016347528244, 45.84376338092479]",true
413,8,"[42.72553628095328, 53.61587905304654]",true
413,9,"[46.60952590784096, 39.63491338136749]",true
413,10,"[58.44893577805682, 35.20683589923674]",true
414,1,"[54.881185357638344, 44.34160054072503]",true
414,2,"[50.934514846014544, 34.98997384439381]",true
414,3,"[64.81555231789184, 49.18457698923182]",true
414,4,"[55.10659216208032, 57.97284394574873]",true
414,5,"[58.21739344311908, 57.67547886512788]",true
414,6,"[51.16485321191412, 53.98451481451081]",true
414,7,"[33.73030966286847, 45.84546997490565]",true
414,8,"[42.72001222406133, 53.71571913530205]",true
414,9,"[46.61853139605545, 39.64325428328423]",true
414,10,"[58.36117140863911, 35.189415921560595]",true
415,1,"[54.81648833424586, 44.30706610564969]",true
415,2,"[50.93313911603003, 34.907511613847674]",true
415,3,"[64.7376993637128, 49.12624574482855]",true
415,4,"[55.16943927525813, 57.8950725234256]",true
415,5,"[58.29509679686599, 57.62315646948229]",true
415,6,"[51.12115977882508, 54.01266788734903]",true
415,7,"[33.73160297820869, 45.8471765688865]",true
415,8,"[42.714488167169385, 53.815559217557556]",true
415,9,"[46.627536884269944, 39.65159518520096]",true
415,10,"[58.2734070392214, 35.17199594388446]",true
416,1,"[54.75179131085337, 44.272531670574345]",true
416,2,"[50.9317633860455, 34.82504938330154]",true
416,3,"[64.65984640953378, 49.06791450042529]",true
416,4,"[55.23228638843594, 57.81730110110248]",true
416,5,"[58.3728001506129, 57.57083407383671]",true
416,6,"[51.077466345736056, 54.04082096018725]",true
416,7,"[33.73289629354891, 45.84888316286736]",true
416,8,"[42.708964110277435, 53.91539929981306]",true
416,9,"[46.636542372484435, 39.6599360871177]",true
416,10,"[58.18564266980369, 35.15457596620832]",true
417,1,"[54.68709428746089, 44.237997235499]",true
417,2,"[50.93038765606099, 34.742587152755405]",true
417,3,"[64.58199345535475, 49.00958325602202]",true
417,4,"[55.295133501613755, 57.739529678779355]",true
417,5,"[58.450503504359816, 57.51851167819112]",true
417,6,"[51.033772912647024, 54.06897403302546]",true
417,7,"[33.73418960888914, 45.850589756848215]",true
417,8,"[42.703440053385485, 54.01523938206857]",true
417,9,"[46.645547860698926, 39.66827698903443]",true
417,10,"[58.09787830038598, 35.137155988532186]",true
418,1,"[54.6223972640684, 44.20346280042366]",true
418,2,"[50.92901192607647, 34.66012492220926]",true
418,3,"[64.50414050117571, 48.95125201161874]",true
418,4,"[55.357980614791565, 57.66175825645623]",true
418,5,"[58.52820685810673, 57.46618928254553]",true
418,6,"[50.990079479557984, 54.097127105863684]",true
418,7,"[33.73548292422936, 45.85229635082908]",true
418,8,"[42.697915996493535, 54.11507946432408]",true
418,9,"[46.654553348913424, 39.67661789095117]",true
418,10,"[58.01011393096826, 35.119736010856045]",true
419,1,"[54.557700240675906, 44.168928365348314]",true
419,2,"[50.92763619609195, 34.57766269166313]",true
419,3,"[64.42628754699668, 48.89292076721547]",true
419,4,"[55.42082772796938, 57.5839868341331]",true
419,5,"[58.60591021185365, 57.41386688689994]",true
419,6,"[50.94638604646895, 54.1252801787019]",true
419,7,"[33.73677623956958, 45.854002944809935]",true
419,8,"[42.69239193960159, 54.214919546579594]",true
419,9,"[46.663558837127916, 39.6849587928679]",true
419,10,"[57.92234956155055, 35.10231603317991]",true
420,1,"[54.493003217283416, 44.134393930272964]",true
420,2,"[50.926260466107436, 34.49520046111699]",true
420,3,"[64.34843459281764, 48.8345895228122]",true
420,4,"[55.48367484114719, 57.506215411809976]",true
420,5,"[58.68361356560056, 57.36154449125436]",true
420,6,"[50.90269261337992, 54.15343325154012]",true
420,7,"[33.738069554909806, 45.85570953879079]",true
420,8,"[42.68686788270964, 54.314759628835105]",true
420,9,"[46.67256432534241, 39.69329969478464]",true
420,10,"[57.391474451041915, 34.99694488273202]",true
421,1,"[54.42830619389093, 44.09985949519763]",true
421,2,"[50.92488473612292, 34.41273823057085]",true
421,3,"[64.2705816386386, 48.77625827840893]",true
421,4,"[55.546521954325, 57.42844398948686]",true
421,5,"[58.761316919347465, 57.30922209560877]",true
421,6,"[50.85899918029089, 54.18158632437834]",true
421,7,"[33.73936287025003, 45.85741613277165]",true
421,8,"[42.68134382581769, 54.4145997110906]",true
421,9,"[46.6815698135569, 39.701640596701374]",true
421,10,"[57.391474451041915, 34.99694488273202]",true
422,1,"[54.36360917049844, 44.065325060122284]",true
422,2,"[50.9235090061384, 34.33027600002472]",true
422,3,"[64.19272868445957, 48.71792703400566]",true
422,4,"[55.60936906750282, 57.350672567163734]",true
422,5,"[58.839020273094384, 57.25689969996318]",true
422,6,"[50.815305747201855, 54.20973939721655]",true
422,7,"[33.740656185590254, 45.8591227267525]",true
422,8,"[42.67581976892574, 54.514439793346114]",true
422,9,"[46.69057530177139, 39.709981498618106]",true
422,10,"[57.391474451041915, 34.99694488273202]",true
423,1,"[54.29891214710595, 44.03079062504693]",true
423,2,"[50.922133276153886, 34.247813769478576]",true
423,3,"[64.11487573028053, 48.65959578960239]",true
423,4,"[55.67221618068063, 57.27290114484061]",true
423,5,"[58.916723626841296, 57.204577304317596]",true
423,6,"[50.77161231411282, 54.237892470054774]",true
423,7,"[33.741949500930474, 45.86082932073336]",true
423,8,"[42.67029571203379, 54.614279875601625]",true
423,9,"[46.69958078998588, 39.718322400534845]",true
423,10,"[57.391474451041915, 34.99694488273202]",true
424,1,"[54.23421512371347, 43.99625618997159]",true
424,2,"[50.92075754616937, 34.16535153893244]",true
424,3,"[64.0370227761015, 48.60126454519912]",true
424,4,"[55.735063293858445, 57.19512972251748]",true
424,5,"[58.99442698058821, 57.152254908672006]",true
424,6,"[50.72791888102379, 54.26604554289299]",true
424,7,"[33.743242816270694, 45.862535914714215]",true
424,8,"[42.66477165514185, 54.714119957857136]",true
424,9,"[46.70858627820038, 39.72666330245158]",true
424,10,"[57.391474451041915, 34.99694488273202]",true
425,1,"[54.16951810032098, 43.961721754896246]",true
425,2,"[50.91938181618485, 34.0828893083863]",true
425,3,"[63.959169821922465, 48.54293330079585]",true
425,4,"[55.797910407036255, 57.117358300194354]",true
425,5,"[59.07213033433513, 57.09993251302642]",true
425,6,"[50.68422544793476, 54.29419861573121]",true
425,7,"[33.74453613161092, 45.86424250869507]",true
425,8,"[42.6592475982499, 54.81396004011265]",true
425,9,"[46.71759176641487, 39.735004204368316]",true
425,10,"[57.391474451041915, 34.99694488273202]",true
426,1,"[54.104821076928495, 43.9271873198209]",true
426,2,"[50.918006086200336, 34.00042707784017]",true
426,3,"[63.881316867743436, 48.48460205639258]",true
426,4,"[55.860757520214065, 57.03958687787124]",true
426,5,"[59.14983368808203, 57.047610117380835]",true
426,6,"[50.640532014845725, 54.32235168856943]",true
426,7,"[33.74582944695114, 45.86594910267593]",true
426,8,"[42.65372354135795, 54.913800122368144]",true
426,9,"[46.72659725462936, 39.74334510628505]",true
426,10,"[57.391474451041915, 34.99694488273202]",true
427,1,"[54.040124053536005, 43.89265288474556]",true
427,2,"[50.91663035621582, 33.91796484729403]",true
427,3,"[63.8034639135644, 48.42627081198931]",true
427,4,"[55.92360463339188, 56.96181545554811]",true
427,5,"[59.227537041828946, 56.995287721735245]",true
427,6,"[50.59683858175669, 54.35050476140764]",true
427,7,"[33.74712276229136, 45.86765569665678]",true
427,8,"[42.648199484466, 55.013640204623655]",true
427,9,"[46.73560274284385, 39.75168600820179]",true
427,10,"[57.391474451041915, 34.99694488273202]",true
428,1,"[53.975427030143514, 43.858118449670215]",true
428,2,"[50.9152546262313, 33.835502616747895]",true
428,3,"[63.725610959385364, 48.36793956758604]",true
428,4,"[55.98645174656969, 56.88404403322499]",true
428,5,"[59.305240395575865, 56.942965326089656]",true
428,6,"[50.55314514866766, 54.378657834245864]",true
428,7,"[33.74841607763159, 45.86936229063764]",true
428,8,"[42.642675427574055, 55.11348028687917]",true
428,9,"[46.74460823105834, 39.76002691011852]",true
428,10,"[57.391474451041915, 34.99694488273202]",true
429,1,"[53.910730006751024, 43.82358401459487]",true
429,2,"[50.91387889624678, 33.753040386201754]",true
429,3,"[63.64775800520633, 48.30960832318277]",true
429,4,"[56.04929885974751, 56.80627261090186]",true
429,5,"[59.38294374932278, 56.890642930444066]",true
429,6,"[50.50945171557863, 54.40681090708408]",true
429,7,"[33.74970939297181, 45.8710688846185]",true
429,8,"[42.637151370682105, 55.21332036913468]",true
429,9,"[46.753613719272835, 39.76836781203525]",true
429,10,"[57.391474451041915, 34.99694488273202]",true
430,1,"[53.84603298335853, 43.78904957951953]",true
430,2,"[50.91250316626226, 33.67057815565562]",true
430,3,"[63.56990505102729, 48.251277078779495]",true
430,4,"[56.11214597292532, 56.72850118857873]",true
430,5,"[59.46064710306969, 56.83832053479848]",true
430,6,"[50.465758282489595, 54.4349639799223]",true
430,7,"[33.75100270831203, 45.87277547859936]",true
430,8,"[42.631627313790155, 55.31316045139019]",true
430,9,"[46.76261920748733, 39.77670871395199]",true
430,10,"[57.391474451041915, 34.99694488273202]",true
431,1,"[53.78133595996605, 43.754515144444184]",true
431,2,"[50.911127436277745, 33.588115925109484]",true
431,3,"[63.49205209684826, 48.19294583437623]",true
431,4,"[56.17499308610313, 56.650729766255616]",true
431,5,"[59.46064710306969, 56.83832053479848]",true
431,6,"[50.42206484940056, 54.463117052760516]",true
431,7,"[33.75229602365226, 45.874482072580214]",true
431,8,"[42.626103256898205, 55.41300053364569]",true
431,9,"[46.771624695701824, 39.78504961586872]",true
431,10,"[57.391474451041915, 34.99694488273202]",true
432,1,"[53.71663893657356, 43.71998070936884]",true
432,2,"[50.90975170629323, 33.50565369456334]",true
432,3,"[63.414199142669226, 48.13461458997296]",true
432,4,"[56.237840199280946, 56.57295834393249]",true
432,5,"[59.556113282066704, 56.8108655792245]",true
432,6,"[50.37837141631153, 54.49127012559873]",true
432,7,"[33.75358933899248, 45.87618866656107]",true
432,8,"[42.620579200006254, 55.5128406159012]",true
432,9,"[46.780630183916315, 39.79339051778546]",true
432,10,"[57.391474451041915, 34.99694488273202]",true
433,1,"[53.65194191318107, 43.6854462742935]",true
433,2,"[50.90837597630871, 33.42319146401721]",true
433,3,"[63.33634618849019, 48.07628334556969]",true
433,4,"[56.300687312458756, 56.49518692160936]",true
433,5,"[59.65157946106371, 56.78341062365052]",true
433,6,"[50.3346779832225, 54.519423198436954]",true
433,7,"[33.7548826543327, 45.877895260541926]",true
433,8,"[42.61505514311431, 55.61268069815671]",true
433,9,"[46.78963567213081, 39.80173141970219]",true
433,10,"[57.391474451041915, 34.99694488273202]",true
434,1,"[53.587244889788586, 43.65091183921815]",true
434,2,"[50.907000246324195, 33.340729233471066]",true
434,3,"[63.25849323431115, 48.017952101166415]",true
434,4,"[56.300687312458756, 56.49518692160936]",true
434,5,"[59.747045640060726, 56.75595566807654]",true
434,6,"[50.29098455013346, 54.54757627127517]",true
434,7,"[33.756175969672924, 45.87960185452278]",true
434,8,"[42.60953108622236, 55.71252078041222]",true
434,9,"[46.7986411603453, 39.81007232161893]",true
434,10,"[57.391474451041915, 34.99694488273202]",true
435,1,"[53.522547866396096, 43.61637740414281]",true
435,2,"[50.90562451633968, 33.25826700292493]",true
435,3,"[63.18064028013212, 47.959620856763145]",true
435,4,"[56.35994663264612, 56.41466112737845]",true
435,5,"[59.84251181905774, 56.72850071250256]",true
435,6,"[50.247291117044426, 54.57572934411339]",true
435,7,"[33.757469285013144, 45.88130844850364]",true
435,8,"[42.60400702933041, 55.81236086266773]",true
435,9,"[46.80764664855979, 39.818413223535664]",true
435,10,"[57.391474451041915, 34.99694488273202]",true
436,1,"[53.45785084300361, 43.581842969067466]",true
436,2,"[50.90424878635516, 33.1758047723788]",true
436,3,"[63.10278732595309, 47.90128961235988]",true
436,4,"[56.41920595283348, 56.33413533314754]",true
436,5,"[59.93797799805474, 56.701045756928586]",true
436,6,"[50.2035976839554, 54.603882416951606]",true
436,7,"[33.758762600353364, 45.883015042484494]",true
436,8,"[42.59848297243846, 55.912200944923235]",true
436,9,"[46.81665213677428, 39.8267541254524]",true
436,10,"[57.391474451041915, 34.99694488273202]",true
437,1,"[53.39315381961112, 43.54730853399212]",true
437,2,"[50.902873056370645, 33.09334254183266]",true
437,3,"[63.02493437177405, 47.842958367956605]",true
437,4,"[56.478465273020845, 56.25360953891663]",true
437,5,"[60.033444177051756, 56.67359080135461]",true
437,6,"[50.15990425086636, 54.63203548978982]",true
437,7,"[33.76005591569359, 45.88472163646535]",true
437,8,"[42.59295891554651, 56.012041027178746]",true
437,9,"[46.82565762498878, 39.835095027369135]",true
437,10,"[57.391474451041915, 34.99694488273202]",true
438,1,"[53.32845679621863, 43.51277409891678]",true
438,2,"[50.90149732638613, 33.01088031128652]",true
438,3,"[62.94708141759502, 47.784627123553335]",true
438,4,"[56.53772459320821, 56.17308374468572]",true
438,5,"[60.12891035604877, 56.64613584578063]",true
438,6,"[50.11621081777733, 54.66018856262804]",true
438,7,"[33.76134923103381, 45.88642823044621]",true
438,8,"[42.59295891554651, 56.012041027178746]",true
438,9,"[46.83466311320327, 39.84343592928587]",true
438,10,"[57.391474451041915, 34.99694488273202]",true
439,1,"[53.26375977282614, 43.47823966384143]",true
439,2,"[50.90012159640161, 32.928418080740386]",true
439,3,"[62.869228463415986, 47.726295879150065]",true
439,4,"[56.596983913395576, 56.09255795045481]",true
439,5,"[60.22437653504578, 56.61868089020665]",true
439,6,"[50.0725173846883, 54.68834163546626]",true
439,7,"[33.76264254637403, 45.88813482442706]",true
439,8,"[42.57836774763524, 56.11082183842754]",true
439,9,"[46.84366860141776, 39.851776831202606]",true
439,10,"[57.391474451041915, 34.99694488273202]",true
440,1,"[53.19906274943365, 43.443705228766085]",true
440,2,"[50.898745866417094, 32.845955850194244]",true
440,3,"[62.79137550923695, 47.667964634746795]",true
440,4,"[56.65624323358294, 56.012032156223896]",true
440,5,"[60.31984271404279, 56.59122593463267]",true
440,6,"[50.028823951599264, 54.71649470830448]",true
440,7,"[33.76393586171426, 45.889841418407926]",true
440,8,"[42.56377657972397, 56.209602649676334]",true
440,9,"[46.85267408963225, 39.86011773311934]",true
440,10,"[57.391474451041915, 34.99694488273202]",true
441,1,"[53.13436572604117, 43.40917079369075]",true
441,2,"[50.89737013643258, 32.763493619648116]",true
441,3,"[62.71352255505792, 47.609633390343525]",true
441,4,"[56.71550255377031, 55.93150636199299]",true
441,5,"[60.4153088930398, 56.56377097905869]",true
441,6,"[49.98513051851023, 54.744647781142696]",true
441,7,"[33.76522917705448, 45.89154801238878]",true
441,8,"[42.5491854118127, 56.30838346092512]",true
441,9,"[46.86167957784674, 39.86845863503608]",true
441,10,"[57.391474451041915, 34.99694488273202]",true
442,1,"[53.06966870264868, 43.3746363586154]",true
442,2,"[50.895994406448054, 32.681031389101975]",true
442,3,"[62.635669600878884, 47.551302145940255]",true
442,4,"[56.77476187395767, 55.85098056776208]",true
442,5,"[60.510775072036814, 56.53631602348471]",true
442,6,"[49.9414370854212, 54.77280085398091]",true
442,7,"[33.76652249239471, 45.89325460636964]",true
442,8,"[42.53459424390143, 56.407164272173915]",true
442,9,"[46.870685066061235, 39.87679953695281]",true
442,10,"[57.391474451041915, 34.99694488273202]",true
443,1,"[53.004971679256194, 43.340101923540054]",true
443,2,"[50.89461867646354, 32.59856915855583]",true
443,3,"[62.55781664669985, 47.492970901536985]",true
443,4,"[56.83402119414504, 55.77045477353117]",true
443,5,"[60.60624125103382, 56.508861067910736]",true
443,6,"[49.89774365233217, 54.80095392681913]",true
443,7,"[33.76781580773493, 45.894961200350494]",true
443,8,"[42.520003075990154, 56.50594508342271]",true
443,9,"[46.87969055427573, 39.88514043886955]",true
443,10,"[57.391474451041915, 34.99694488273202]",true
444,1,"[52.9402746558637, 43.30556748846471]",true
444,2,"[50.89324294647902, 32.5161069280097]",true
444,3,"[62.47996369252081, 47.434639657133715]",true
444,4,"[56.893280514332396, 55.689928979300255]",true
444,5,"[60.70170743003084, 56.48140611233676]",true
444,6,"[49.854050219243135, 54.82910699965735]",true
444,7,"[33.76910912307515, 45.89666779433135]",true
444,8,"[42.505411908078884, 56.6047258946715]",true
444,9,"[46.888696042490224, 39.89348134078628]",true
444,10,"[57.391474451041915, 34.99694488273202]",true
445,1,"[52.87557763247121, 43.27103305338937]",true
445,2,"[50.891867216494504, 32.43364469746356]",true
445,3,"[62.402110738341776, 47.376308412730445]",true
445,4,"[56.95253983451976, 55.60940318506935]",true
445,5,"[60.79717360902785, 56.45395115676278]",true
445,6,"[49.8103567861541, 54.85726007249557]",true
445,7,"[33.770402438415374, 45.898374388312206]",true
445,8,"[42.490820740167614, 56.70350670592029]",true
445,9,"[46.897701530704715, 39.90182224270302]",true
445,10,"[57.391474451041915, 34.99694488273202]",true
446,1,"[52.81088060907873, 43.23649861831402]",true
446,2,"[50.89049148650999, 32.35118246691743]",true
446,3,"[62.32425778416275, 47.317977168327175]",true
446,4,"[57.01179915470713, 55.52887739083844]",true
446,5,"[60.89263978802485, 56.4264962011888]",true
446,6,"[49.76666335306507, 54.885413145333786]",true
446,7,"[33.771695753755594, 45.90008098229306]",true
446,8,"[42.476229572256344, 56.80228751716908]",true
446,9,"[46.90670701891921, 39.91016314461975]",true
446,10,"[57.391474451041915, 34.99694488273202]",true
447,1,"[52.74618358568624, 43.20196418323868]",true
447,2,"[50.88911575652547, 32.26872023637129]",true
447,3,"[62.24640482998371, 47.259645923923905]",true
447,4,"[57.07105847489449, 55.44835159660752]",true
447,5,"[60.988105967021866, 56.39904124561482]",true
447,6,"[49.72296991997604, 54.913566218172]",true
447,7,"[33.772989069095814, 45.90178757627392]",true
447,8,"[42.461638404345074, 56.90106832841787]",true
447,9,"[46.9157125071337, 39.91850404653648]",true
447,10,"[57.391474451041915, 34.99694488273202]",true
448,1,"[52.68148656229375, 43.167429748163336]",true
448,2,"[50.88774002654095, 32.18625800582515]",true
448,3,"[62.168551875804674, 47.201314679520635]",true
448,4,"[57.13031779508186, 55.367825802376615]",true
448,5,"[61.08357214601888, 56.37158629004084]",true
448,6,"[49.679276486887005, 54.94171929101022]",true
448,7,"[33.77428238443604, 45.903494170254774]",true
448,8,"[42.447047236433804, 56.999849139666665]",true
448,9,"[46.92471799534819, 39.92684494845322]",true
448,10,"[57.391474451041915, 34.99694488273202]",true
449,1,"[52.61678953890126, 43.13289531308799]",true
449,2,"[50.88636429655644, 32.10379577527901]",true
449,3,"[62.09069892162564, 47.142983435117365]",true
449,4,"[57.18957711526922, 55.287300008145706]",true
449,5,"[61.17903832501589, 56.34413133446686]",true
449,6,"[49.63558305379797, 54.96987236384844]",true
449,7,"[33.77557569977626, 45.90520076423563]",true
449,8,"[42.432456068522534, 57.09862995091546]",true
449,9,"[46.93372348356269, 39.935185850369955]",true
449,10,"[57.391474451041915, 34.99694488273202]",true
450,1,"[52.552092515508775, 43.09836087801265]",true
450,2,"[50.88498856657192, 32.021333544732876]",true
450,3,"[62.0128459674466, 47.08465219071409]",true
450,4,"[57.24883643545659, 55.20677421391479]",true
450,5,"[61.2745045040129, 56.31667637889288]",true
450,6,"[49.59188962070894, 54.99802543668666]",true
450,7,"[33.77686901511648, 45.90690735821649]",true
450,8,"[42.417864900611264, 57.19741076216425]",true
450,9,"[46.94272897177718, 39.943526752286694]",true
450,10,"[57.391474451041915, 34.99694488273202]",true
451,1,"[52.487395492116285, 43.063826442937305]",true
451,2,"[50.8836128365874, 31.93887131418674]",true
451,3,"[61.93499301326757, 47.026320946310825]",true
451,4,"[57.30809575564395, 55.12624841968388]",true
451,5,"[61.36997068300991, 56.28922142331891]",true
451,6,"[49.557227356880134, 55.0193076150325]",true
451,7,"[33.77816233045671, 45.90861395219735]",true
451,8,"[42.403273732699994, 57.29619157341304]",true
451,9,"[46.95173445999167, 39.951867654203426]",true
451,10,"[57.391474451041915, 34.99694488273202]",true
452,1,"[52.422698468723794, 43.02929200786196]",true
452,2,"[50.88223710660289, 31.856409083640603]",true
452,3,"[61.857140059088536, 46.967989701907555]",true
452,4,"[57.36735507583131, 55.045722625452974]",true
452,5,"[61.46543686200692, 56.26176646774493]",true
452,6,"[49.55846531145486, 55.013276983065936]",true
452,7,"[33.77945564579693, 45.910320546178205]",true
452,8,"[42.388682564788716, 57.394972384661834]",true
452,9,"[46.96073994820616, 39.960208556120165]",true
452,10,"[57.391474451041915, 34.99694488273202]",true
453,1,"[52.35800144533131, 42.99475757278662]",true
453,2,"[50.88086137661837, 31.773946853094465]",true
453,3,"[61.7792871049095, 46.90965845750428]",true
453,4,"[57.42661439601868, 54.965196831222066]",true
453,5,"[61.56090304100393, 56.23431151217095]",true
453,6,"[49.55970326602959, 55.007246351099376]",true
453,7,"[33.78074896113715, 45.91202714015906]",true
453,8,"[42.374091396877446, 57.49375319591063]",true
453,9,"[46.96974543642065, 39.9685494580369]",true
453,10,"[57.391474451041915, 34.99694488273202]",true
454,1,"[52.29330442193882, 42.960223137711274]",true
454,2,"[50.87948564663385, 31.691484622548327]",true
454,3,"[61.701434150730464, 46.85132721310101]",true
454,4,"[57.485873716206044, 54.88467103699115]",true
