time,id,pos,in_network
506,10,"[45.48387391039099, 50.725643408060655]",true
507,1,"[54.51624794050392, 36.39111272120786]",true
507,2,"[56.71240821497238, 48.26623879480334]",true
507,3,"[53.317170092359376, 52.62540670420514]",true
507,4,"[63.446918336920824, 57.568427820935206]",true
507,5,"[52.53991433493397, 58.717718911701425]",true
507,6,"[47.73104581389792, 60.15419015419175]",true
507,7,"[39.785288391297414, 47.87914182174022]",true
507,8,"[32.67844013450141, 46.16102539858064]",true
507,9,"[41.68038142205581, 40.7496167409211]",true
507,10,"[45.40944541411387, 50.79124230999303]",true
508,1,"[54.44972446795059, 36.318170888008446]",true
508,2,"[56.6632524353023, 48.179160259224155]",true
508,3,"[53.25536757221325, 52.54704677567713]",true
508,4,"[63.48912022282623, 57.4778811420365]",true
508,5,"[52.55390105946045, 58.71310264474025]",true
508,6,"[47.73104581389792, 60.15419015419175]",true
508,7,"[39.800969648375506, 47.90052116659407]",true
508,8,"[32.67844013450141, 46.16102539858064]",true
508,9,"[41.654998623365366, 40.7851568307645]",true
508,10,"[45.33501691783675, 50.8568412119254]",true
509,1,"[54.38320099539726, 36.24522905480904]",true
509,2,"[56.61409665563221, 48.09208172364497]",true
509,3,"[53.19356505206713, 52.468686847149115]",true
509,4,"[63.531322108731636, 57.38733446313779]",true
509,5,"[52.56788778398694, 58.70848637777909]",true
509,6,"[47.73104581389792, 60.15419015419175]",true
509,7,"[39.81665090545359, 47.921900511447916]",true
509,8,"[32.67844013450141, 46.16102539858064]",true
509,9,"[41.62961582467492, 40.82069692060791]",true
509,10,"[45.260588421559625, 50.922440113857775]",true
510,1,"[54.316677522843925, 36.17228722160962]",true
510,2,"[56.56494087596213, 48.00500318806578]",true
510,3,"[53.131762531921005, 52.390326918621106]",true
510,4,"[63.57352399463705, 57.29678778423908]",true
510,5,"[52.58187450851342, 58.703870110817924]",true
510,6,"[47.73104581389792, 60.15419015419175]",true
510,7,"[39.832332162531685, 47.943279856301764]",true
510,8,"[32.67844013450141, 46.16102539858064]",true
510,9,"[41.60423302598448, 40.85623701045131]",true
510,10,"[45.18615992528251, 50.98803901579015]",true
511,1,"[54.2501540502906, 36.099345388410214]",true
511,2,"[56.51578509629205, 47.9179246524866]",true
511,3,"[53.06996001177489, 52.3119669900931]",true
511,4,"[63.61572588054245, 57.20624110534038]",true
511,5,"[52.595861233039905, 58.69925384385675]",true
511,6,"[47.73104581389792, 60.15419015419175]",true
511,7,"[39.84801341960977, 47.964659201155605]",true
511,8,"[32.71692138169693, 46.11828918838216]",true
511,9,"[41.57885022729403, 40.89177710029471]",true
511,10,"[45.111731429005395, 51.05363791772252]",true
512,1,"[54.18363057773726, 36.026403555210806]",true
512,2,"[56.46662931662197, 47.83084611690741]",true
512,3,"[53.008157491628765, 52.23360706156509]",true
512,4,"[63.61572588054245, 57.20624110534038]",true
512,5,"[52.609847957566394, 58.69463757689559]",true
512,6,"[47.73104581389792, 60.15419015419175]",true
512,7,"[39.863694676687864, 47.98603854600945]",true
512,8,"[32.75540262889245, 46.075552978183666]",true
512,9,"[41.55346742860359, 40.92731719013812]",true
512,10,"[45.037302932728274, 51.11923681965489]",true
513,1,"[54.117107105183926, 35.9534617220114]",true
513,2,"[56.41747353695189, 47.74376758132822]",true
513,3,"[52.94635497148264, 52.15524713303707]",true
513,4,"[63.667548759088966, 57.129663102883136]",true
513,5,"[52.62383468209288, 58.690021309934416]",true
513,6,"[47.73104581389792, 60.15419015419175]",true
513,7,"[39.87937593376595, 48.0074178908633]",true
513,8,"[32.793883876087975, 46.03281676798518]",true
513,9,"[41.52808462991314, 40.96285727998152]",true
513,10,"[44.96287443645115, 51.18483572158726]",true
514,1,"[54.06909675221508, 35.87018568892601]",true
514,2,"[56.3683177572818, 47.65668904574903]",true
514,3,"[52.88455245133652, 52.07688720450906]",true
514,4,"[63.71937163763548, 57.05308510042588]",true
514,5,"[52.637821406619366, 58.68540504297325]",true
514,6,"[47.73104581389792, 60.15419015419175]",true
514,7,"[39.89505719084404, 48.02879723571715]",true
514,8,"[32.832365123283495, 45.9900805577867]",true
514,9,"[41.502701831222694, 40.99839736982493]",true
514,10,"[44.88844594017403, 51.25043462351964]",true
515,1,"[54.025886291950265, 35.78423030996333]",true
515,2,"[56.31916197761172, 47.56961051016985]",true
515,3,"[52.822749931190394, 51.99852727598105]",true
515,4,"[63.771194516182, 56.976507097968636]",true
515,5,"[52.65180813114585, 58.680788776012086]",true
515,6,"[47.73104581389792, 60.15419015419175]",true
515,7,"[39.91073844792213, 48.050176580571]",true
515,8,"[32.870846370479015, 45.947344347588206]",true
515,9,"[41.47731903253225, 41.03393745966833]",true
515,10,"[44.84584443596723, 51.2879822301007]",true
516,1,"[53.98267583168545, 35.698274931000654]",true
516,2,"[56.27000619794164, 47.48253197459067]",true
516,3,"[52.76094741104427, 51.92016734745304]",true
516,4,"[63.82301739472851, 56.89992909551139]",true
516,5,"[52.66579485567234, 58.676172509050915]",true
516,6,"[47.73104581389792, 60.15419015419175]",true
516,7,"[39.92641970500022, 48.071555925424846]",true
516,8,"[32.909327617674535, 45.90460813738972]",true
516,9,"[41.451936233841806, 41.06947754951173]",true
516,10,"[44.84584443596723, 51.2879822301007]",true
517,1,"[53.939465371420624, 35.61231955203797]",true
517,2,"[56.22085041827156, 47.39545343901148]",true
517,3,"[52.69914489089815, 51.84180741892503]",true
517,4,"[63.87484027327503, 56.82335109305414]",true
517,5,"[52.67978158019882, 58.67155624208975]",true
517,6,"[47.73104581389792, 60.15419015419175]",true
517,7,"[39.94210096207831, 48.092935270278694]",true
517,8,"[32.94780886487006, 45.86187192719124]",true
517,9,"[41.42655343515136, 41.10501763935514]",true
517,10,"[44.84584443596723, 51.2879822301007]",true
518,1,"[53.89625491115581, 35.52636417307529]",true
518,2,"[56.17169463860147, 47.308374903432295]",true
518,3,"[52.63734237075202, 51.76344749039701]",true
518,4,"[63.92666315182154, 56.746773090596896]",true
518,5,"[52.69376830472531, 58.66693997512858]",true
518,6,"[47.73104581389792, 60.15419015419175]",true
518,7,"[39.9577822191564, 48.11431461513254]",true
518,8,"[32.98629011206558, 45.81913571699275]",true
518,9,"[41.40117063646092, 41.14055772919854]",true
518,10,"[44.84584443596723, 51.2879822301007]",true
519,1,"[53.853044450890984, 35.44040879411261]",true
519,2,"[56.12253885893139, 47.22129636785311]",true
519,3,"[52.5755398506059, 51.685087561869004]",true
519,4,"[63.97848603036805, 56.67019508813964]",true
519,5,"[52.70775502925179, 58.66232370816741]",true
519,6,"[47.73104581389792, 60.15419015419175]",true
519,7,"[39.973463476234485, 48.13569395998639]",true
519,8,"[33.02477135926111, 45.77639950679426]",true
519,9,"[41.375787837770474, 41.17609781904195]",true
519,10,"[44.84584443596723, 51.2879822301007]",true
520,1,"[53.80983399062617, 35.354453415149926]",true
520,2,"[56.07338307926131, 47.13421783227392]",true
520,3,"[52.519419791027296, 51.60281982055983]",true
520,4,"[64.03030890891458, 56.593617085682396]",true
520,5,"[52.72174175377828, 58.65770744120625]",true
520,6,"[47.73104581389792, 60.15419015419175]",true
520,7,"[40.36783019490509, 48.67336144642279]",true
520,8,"[33.06325260645663, 45.73366329659577]",true
520,9,"[41.35040503908002, 41.21163790888535]",true
520,10,"[44.84584443596723, 51.2879822301007]",true
521,1,"[53.76662353036135, 35.268498036187246]",true
521,2,"[56.02422729959123, 47.04713929669474]",true
521,3,"[52.4644202967934, 51.519781469490304]",true
521,4,"[64.08213178746108, 56.51703908322516]",true
521,5,"[52.735728478304765, 58.65309117424508]",true
521,6,"[47.73104581389792, 60.15419015419175]",true
521,7,"[40.36783019490509, 48.67336144642279]",true
521,8,"[33.10173385365215, 45.69092708639729]",true
521,9,"[41.325022240389586, 41.24717799872875]",true
521,10,"[44.84584443596723, 51.2879822301007]",true
522,1,"[53.72341307009653, 35.182542657224566]",true
522,2,"[55.975071519921144, 46.96006076111555]",true
522,3,"[52.4094208025595, 51.43674311842077]",true
522,4,"[64.1339546660076, 56.4404610807679]",true
522,5,"[52.74971520283125, 58.64847490728391]",true
522,6,"[47.73104581389792, 60.15419015419175]",true
522,7,"[40.36783019490509, 48.67336144642279]",true
522,8,"[33.14021510084767, 45.648190876198804]",true
522,9,"[41.299639441699135, 41.28271808857216]",true
522,10,"[44.84584443596723, 51.2879822301007]",true
523,1,"[53.67836656515211, 35.092934970111024]",true
523,2,"[55.925915740251064, 46.87298222553637]",true
523,3,"[52.354421308325605, 51.35370476735124]",true
523,4,"[64.18577754455411, 56.36388307831066]",true
523,5,"[52.76370192735774, 58.64385864032274]",true
523,6,"[47.73104581389792, 60.15419015419175]",true
523,7,"[40.36783019490509, 48.67336144642279]",true
523,8,"[33.1786963480432, 45.60545466600031]",true
523,9,"[41.27425664300869, 41.31825817841556]",true
523,10,"[44.84584443596723, 51.2879822301007]",true
524,1,"[53.67836656515211, 35.092934970111024]",true
524,2,"[55.87675996058098, 46.78590368995718]",true
524,3,"[52.29942181409171, 51.270666416281706]",true
524,4,"[64.23760042310063, 56.28730507585341]",true
524,5,"[52.77768865188422, 58.639242373361576]",true
524,6,"[47.73104581389792, 60.15419015419175]",true
524,7,"[40.36783019490509, 48.67336144642279]",true
524,8,"[33.21717759523872, 45.56271845580183]",true
524,9,"[41.24887384431825, 41.35379826825897]",true
524,10,"[44.84584443596723, 51.2879822301007]",true
525,1,"[53.67836656515211, 35.092934970111024]",true
525,2,"[55.827604180910896, 46.69882515437799]",true
525,3,"[52.29942181409171, 51.270666416281706]",true
525,4,"[64.28942330164715, 56.21072707339616]",true
525,5,"[52.79167537641071, 58.63462610640041]",true
525,6,"[47.73104581389792, 60.15419015419175]",true
525,7,"[40.36783019490509, 48.67336144642279]",true
525,8,"[33.25565884243424, 45.51998224560334]",true
525,9,"[41.2234910456278, 41.38933835810237]",true
525,10,"[44.84584443596723, 51.2879822301007]",true
526,1,"[53.67836656515211, 35.092934970111024]",true
526,2,"[55.77844840124082, 46.61174661879881]",true
526,3,"[52.255180309127724, 51.18293823768664]",true
526,4,"[64.34124618019366, 56.13414907093892]",true
526,5,"[52.80566210093719, 58.63000983943924]",true
526,6,"[47.73104581389792, 60.15419015419175]",true
526,7,"[40.36783019490509, 48.67336144642279]",true
526,8,"[33.29414008962976, 45.47724603540485]",true
526,9,"[41.19810824693736, 41.42487844794577]",true
526,10,"[44.84584443596723, 51.2879822301007]",true
527,1,"[53.67836656515211, 35.092934970111024]",true
527,2,"[55.729292621570735, 46.52466808321962]",true
527,3,"[52.21093880416373, 51.09521005909157]",true
527,4,"[64.39306905874018, 56.057571068481664]",true
527,5,"[52.81964882546368, 58.625393572478075]",true
527,6,"[47.73104581389792, 60.15419015419175]",true
527,7,"[40.36783019490509, 48.67336144642279]",true
527,8,"[33.332621336825284, 45.43450982520637]",true
527,9,"[41.172725448246915, 41.46041853778918]",true
527,10,"[44.84584443596723, 51.2879822301007]",true
528,1,"[53.67836656515211, 35.092934970111024]",true
528,2,"[55.729190569529784, 46.52448729995591]",true
528,3,"[52.16669729919974, 51.0074818804965]",true
528,4,"[64.4448919372867, 55.98099306602442]",true
528,5,"[52.83363554999016, 58.6207773055169]",true
528,6,"[47.73104581389792, 60.15419015419175]",true
528,7,"[40.36783019490509, 48.67336144642279]",true
528,8,"[33.371102584020804, 45.39177361500788]",true
528,9,"[41.14734264955647, 41.49595862763258]",true
528,10,"[44.84584443596723, 51.2879822301007]",true
529,1,"[53.67836656515211, 35.092934970111024]",true
529,2,"[55.729190569529784, 46.52448729995591]",true
529,3,"[52.12245579423575, 50.91975370190143]",true
529,4,"[64.4967148158332, 55.90441506356717]",true
529,5,"[52.84762227451665, 58.61616103855574]",true
529,6,"[47.73104581389792, 60.15419015419175]",true
529,7,"[40.36783019490509, 48.67336144642279]",true
529,8,"[33.409583831216324, 45.349037404809394]",true
529,9,"[41.12195985086602, 41.53149871747598]",true
529,10,"[44.84584443596723, 51.2879822301007]",true
530,1,"[53.67836656515211, 35.092934970111024]",true
530,2,"[55.729190569529784, 46.52448729995591]",true
530,3,"[52.07821428927176, 50.832025523306356]",true
530,4,"[64.54853769437972, 55.82783706110992]",true
530,5,"[52.861608999043135, 58.611544771594566]",true
530,6,"[47.73104581389792, 60.15419015419175]",true
530,7,"[40.36783019490509, 48.67336144642279]",true
530,8,"[33.44806507841185, 45.3063011946109]",true
530,9,"[41.096577052175576, 41.56703880731939]",true
530,10,"[44.84584443596723, 51.2879822301007]",true
531,1,"[53.67836656515211, 35.092934970111024]",true
531,2,"[55.729190569529784, 46.52448729995591]",true
531,3,"[52.03397278430777, 50.74429734471129]",true
531,4,"[64.60036057292623, 55.75125905865268]",true
531,5,"[52.875595723569624, 58.6069285046334]",true
531,6,"[47.73104581389792, 60.15419015419175]",true
531,7,"[40.36783019490509, 48.67336144642279]",true
531,8,"[33.48654632560737, 45.26356498441242]",true
531,9,"[41.07119425348513, 41.60257889716279]",true
531,10,"[44.84584443596723, 51.2879822301007]",true
532,1,"[53.67836656515211, 35.092934970111024]",true
532,2,"[55.729190569529784, 46.52448729995591]",true
532,3,"[51.989731279343786, 50.65656916611622]",true
532,4,"[64.65218345147275, 55.674681056195425]",true
532,5,"[52.88958244809611, 58.60231223767224]",true
532,6,"[47.73104581389792, 60.15419015419175]",true
532,7,"[40.36783019490509, 48.67336144642279]",true
532,8,"[33.52502757280289, 45.220828774213935]",true
532,9,"[41.04581145479469, 41.638118987006195]",true
532,10,"[44.84584443596723, 51.2879822301007]",true
533,1,"[53.67836656515211, 35.092934970111024]",true
533,2,"[55.729190569529784, 46.52448729995591]",true
533,3,"[51.945489774379794, 50.56884098752115]",true
533,4,"[64.70400633001927, 55.59810305373818]",true
533,5,"[52.903569172622596, 58.597695970711065]",true
533,6,"[47.73104581389792, 60.15419015419175]",true
533,7,"[40.36783019490509, 48.67336144642279]",true
533,8,"[33.56350881999842, 45.178092564015444]",true
533,9,"[41.020428656104244, 41.6736590768496]",true
533,10,"[44.84584443596723, 51.2879822301007]",true
534,1,"[53.67836656515211, 35.092934970111024]",true
534,2,"[55.729190569529784, 46.52448729995591]",true
534,3,"[51.9012482694158, 50.48111280892608]",true
534,4,"[64.75582920856579, 55.52152505128093]",true
534,5,"[52.91755589714908, 58.5930797037499]",true
534,6,"[47.73104581389792, 60.15419015419175]",true
534,7,"[40.36783019490509, 48.67336144642279]",true
534,8,"[33.60199006719394, 45.13535635381696]",true
534,9,"[40.9950458574138, 41.709199166693004]",true
534,10,"[44.84584443596723, 51.2879822301007]",true
535,1,"[53.67836656515211, 35.092934970111024]",true
535,2,"[55.729190569529784, 46.52448729995591]",true
535,3,"[51.85700676445181, 50.393384630331006]",true
535,4,"[64.8076520871123, 55.444947048823686]",true
535,5,"[52.93154262167556, 58.58846343678873]",true
535,6,"[47.73104581389792, 60.15419015419175]",true
535,7,"[40.36783019490509, 48.67336144642279]",true
535,8,"[33.64047131438946, 45.09262014361847]",true
535,9,"[40.969663058723356, 41.74473925653641]",true
535,10,"[44.84584443596723, 51.2879822301007]",true
536,1,"[53.67836656515211, 35.092934970111024]",true
536,2,"[55.729190569529784, 46.52448729995591]",true
536,3,"[51.812765259487826, 50.30565645173594]",true
536,4,"[64.8594749656588, 55.36836904636644]",true
536,5,"[52.94552934620205, 58.583847169827564]",true
536,6,"[47.73104581389792, 60.15419015419175]",true
536,7,"[40.36783019490509, 48.67336144642279]",true
536,8,"[33.67895256158498, 45.049883933419984]",true
536,9,"[40.94428026003291, 41.780279346379814]",true
536,10,"[44.84584443596723, 51.2879822301007]",true
537,1,"[53.67836656515211, 35.092934970111024]",true
537,2,"[55.729190569529784, 46.52448729995591]",true
537,3,"[51.768523754523834, 50.21792827314087]",true
537,4,"[64.91129784420532, 55.29179104390919]",true
537,5,"[52.95951607072853, 58.5792309028664]",true
537,6,"[47.73104581389792, 60.15419015419175]",true
537,7,"[40.36783019490509, 48.67336144642279]",true
537,8,"[33.717433808780505, 45.0071477232215]",true
537,9,"[40.89625385190501, 41.838538478477474]",true
537,10,"[44.84584443596723, 51.2879822301007]",true
538,1,"[53.67836656515211, 35.092934970111024]",true
538,2,"[55.729190569529784, 46.52448729995591]",true
538,3,"[51.72428224955985, 50.1302000945458]",true
538,4,"[64.96312072275184, 55.21521304145194]",true
538,5,"[52.97350279525502, 58.57461463590523]",true
538,6,"[47.73104581389792, 60.15419015419175]",true
538,7,"[40.36783019490509, 48.67336144642279]",true
538,8,"[33.755915055976025, 44.96441151302301]",true
538,9,"[40.83157301800269, 41.913507517356315]",true
538,10,"[44.84584443596723, 51.2879822301007]",true
539,1,"[53.67836656515211, 35.092934970111024]",true
539,2,"[55.729190569529784, 46.52448729995591]",true
539,3,"[51.68004074459586, 50.04247191595073]",true
539,4,"[65.01494360129836, 55.13863503899469]",true
539,5,"[52.987489519781505, 58.56999836894406]",true
539,6,"[47.73104581389792, 60.15419015419175]",true
539,7,"[40.36783019490509, 48.67336144642279]",true
539,8,"[33.794396303171546, 44.921675302824525]",true
539,9,"[40.76689218410038, 41.988476556235156]",true
539,10,"[44.84584443596723, 51.2879822301007]",true
540,1,"[53.67836656515211, 35.092934970111024]",true
540,2,"[55.729190569529784, 46.52448729995591]",true
540,3,"[51.635799239631865, 49.954743737355656]",true
540,4,"[65.06676647984487, 55.062057036537446]",true
540,5,"[53.001476244307995, 58.56538210198289]",true
540,6,"[47.73104581389792, 60.15419015419175]",true
540,7,"[40.36783019490509, 48.67336144642279]",true
540,8,"[33.83287755036707, 44.878939092626034]",true
540,9,"[40.70221135019806, 42.063445595114]",true
540,10,"[44.84584443596723, 51.2879822301007]",true
541,1,"[53.67836656515211, 35.092934970111024]",true
541,2,"[55.729190569529784, 46.52448729995591]",true
541,3,"[51.59155773466788, 49.86701555876059]",true
541,4,"[65.05257829247124, 54.97227114482367]",true
541,5,"[53.01546296883448, 58.560765835021726]",true
541,6,"[47.73104581389792, 60.15419015419175]",true
541,7,"[40.36783019490509, 48.67336144642279]",true
541,8,"[33.87135879756259, 44.83620288242755]",true
541,9,"[40.637530516295755, 42.13841463399283]",true
541,10,"[44.84584443596723, 51.2879822301007]",true
542,1,"[53.67836656515211, 35.092934970111024]",true
542,2,"[55.729190569529784, 46.52448729995591]",true
542,3,"[51.54731622970389, 49.77928738016552]",true
542,4,"[65.03212764946525, 54.881232223495644]",true
542,5,"[53.02944969336097, 58.55614956806056]",true
542,6,"[47.73104581389792, 60.15419015419175]",true
542,7,"[40.36783019490509, 48.67336144642279]",true
542,8,"[33.90984004475811, 44.793466672229066]",true
542,9,"[40.57284968239344, 42.21338367287167]",true
542,10,"[44.84584443596723, 51.2879822301007]",true
543,1,"[53.67836656515211, 35.092934970111024]",true
543,2,"[55.729190569529784, 46.52448729995591]",true
543,3,"[51.503074724739896, 49.69155920157045]",true
543,4,"[65.01167700645928, 54.790193302167616]",true
543,5,"[53.04343641788745, 58.55153330109939]",true
543,6,"[47.73104581389792, 60.15419015419175]",true
543,7,"[40.36783019490509, 48.67336144642279]",true
543,8,"[33.94832129195363, 44.750730462030575]",true
543,9,"[40.508168848491124, 42.28835271175051]",true
543,10,"[44.84584443596723, 51.2879822301007]",true
544,1,"[53.67836656515211, 35.092934970111024]",true
544,2,"[55.729190569529784, 46.52448729995591]",true
544,3,"[51.45883321977591, 49.60383102297538]",true
544,4,"[64.9912263634533, 54.69915438083959]",true
544,5,"[53.05742314241394, 58.546917034138225]",true
544,6,"[47.73104581389792, 60.15419015419175]",true
544,7,"[40.36783019490509, 48.67336144642279]",true
544,8,"[33.98680253914916, 44.70799425183209]",true
544,9,"[40.44348801458881, 42.36332175062935]",true
544,10,"[44.84584443596723, 51.2879822301007]",true
545,1,"[53.67836656515211, 35.092934970111024]",true
545,2,"[55.729190569529784, 46.52448729995591]",true
545,3,"[51.41459171481192, 49.516102844380306]",true
545,4,"[64.9707757204473, 54.608115459511566]",true
545,5,"[53.07140986694042, 58.54230076717705]",true
545,6,"[47.73104581389792, 60.15419015419175]",true
545,7,"[40.36783019490509, 48.67336144642279]",true
545,8,"[34.02528378634468, 44.6652580416336]",true
545,9,"[40.37880718068649, 42.438290789508194]",true
545,10,"[44.84584443596723, 51.2879822301007]",true
546,1,"[53.67836656515211, 35.092934970111024]",true
546,2,"[55.729190569529784, 46.52448729995591]",true
546,3,"[51.370350209847935, 49.42837466578524]",true
546,4,"[64.95032507744133, 54.517076538183545]",true
546,5,"[53.0853965914669, 58.53768450021589]",true
546,6,"[47.73104581389792, 60.15419015419175]",true
546,7,"[40.36783019490509, 48.67336144642279]",true
546,8,"[34.0637650335402, 44.622521831435115]",true
546,9,"[40.314126346784185, 42.513259828387035]",true
546,10,"[44.84584443596723, 51.2879822301007]",true
547,1,"[53.67836656515211, 35.092934970111024]",true
547,2,"[55.729190569529784, 46.52448729995591]",true
547,3,"[51.32610870488394, 49.34064648719017]",true
547,4,"[64.92987443443535, 54.42603761685552]",true
547,5,"[53.09938331599339, 58.533068233254724]",true
547,6,"[47.73104581389792, 60.15419015419175]",true
547,7,"[40.36783019490509, 48.67336144642279]",true
547,8,"[34.10224628073573, 44.57978562123663]",true
547,9,"[40.24944551288187, 42.588228867265876]",true
547,10,"[44.84584443596723, 51.2879822301007]",true
548,1,"[53.67836656515211, 35.092934970111024]",true
548,2,"[55.729190569529784, 46.52448729995591]",true
548,3,"[51.28186719991995, 49.2529183085951]",true
548,4,"[64.90942379142936, 54.33499869552749]",true
548,5,"[53.113370040519875, 58.52845196629355]",true
548,6,"[47.73104581389792, 60.15419015419175]",true
548,7,"[40.36783019490509, 48.67336144642279]",true
548,8,"[34.14072752793125, 44.53704941103814]",true
548,9,"[40.184764678979555, 42.66319790614472]",true
548,10,"[44.84584443596723, 51.2879822301007]",true
549,1,"[53.67836656515211, 35.092934970111024]",true
549,2,"[55.729190569529784, 46.52448729995591]",true
549,3,"[51.23762569495596, 49.16519013000003]",true
549,4,"[64.88897314842339, 54.24395977419946]",true
549,5,"[53.127356765046365, 58.52383569933239]",true
549,6,"[47.73104581389792, 60.15419015419175]",true
549,7,"[40.36783019490509, 48.67336144642279]",true
549,8,"[34.17920877512677, 44.494313200839656]",true
549,9,"[40.12008384507724, 42.73816694502356]",true
549,10,"[44.84584443596723, 51.2879822301007]",true
550,1,"[53.67836656515211, 35.092934970111024]",true
550,2,"[55.729190569529784, 46.52448729995591]",true
550,3,"[51.193384189991974, 49.07746195140496]",true
550,4,"[64.8685225054174, 54.15292085287144]",true
550,5,"[53.14134348957285, 58.519219432371216]",true
550,6,"[47.73104581389792, 60.15419015419175]",true
550,7,"[40.36783019490509, 48.67336144642279]",true
550,8,"[34.217690022322294, 44.45157699064117]",true
550,9,"[40.055403011174924, 42.8131359839024]",true
550,10,"[44.84584443596723, 51.2879822301007]",true
551,1,"[53.67836656515211, 35.092934970111024]",true
551,2,"[55.729190569529784, 46.52448729995591]",true
551,3,"[51.14914268502798, 48.9897337728099]",true
551,4,"[64.84807186241142, 54.06188193154342]",true
551,5,"[53.15533021409934, 58.51460316541005]",true
551,6,"[47.73104581389792, 60.15419015419175]",true
551,7,"[40.36783019490509, 48.67336144642279]",true
551,8,"[34.256171269517814, 44.40884078044269]",true
551,9,"[39.99072217727261, 42.88810502278123]",true
551,10,"[44.84584443596723, 51.2879822301007]",true
552,1,"[53.67836656515211, 35.092934970111024]",true
552,2,"[55.729190569529784, 46.52448729995591]",true
552,3,"[51.104901180064, 48.90200559421483]",true
552,4,"[64.82762121940544, 53.97084301021539]",true
552,5,"[53.16931693862582, 58.50998689844889]",true
552,6,"[47.73104581389792, 60.15419015419175]",true
552,7,"[40.3799610656914, 48.69274353834001]",true
552,8,"[34.294652516713334, 44.3661045702442]",true
552,9,"[39.926041343370294, 42.96307406166007]",true
552,10,"[44.84584443596723, 51.2879822301007]",true
553,1,"[53.67836656515211, 35.092934970111024]",true
553,2,"[55.729190569529784, 46.52448729995591]",true
553,3,"[51.060659675100005, 48.814277415619756]",true
553,4,"[64.80717057639946, 53.87980408888736]",true
553,5,"[53.18330366315231, 58.505370631487715]",true
553,6,"[47.748496845575914, 60.187004186774374]",true
553,7,"[40.3920919364777, 48.71212563025723]",true
553,8,"[34.31297844687985, 44.369854746447956]",true
553,9,"[39.86136050946798, 43.038043100538914]",true
553,10,"[44.84584443596723, 51.2879822301007]",true
554,1,"[53.67836656515211, 35.092934970111024]",true
554,2,"[55.729190569529784, 46.52448729995591]",true
554,3,"[51.01641817013601, 48.726549237024685]",true
554,4,"[64.78671993339347, 53.78876516755934]",true
554,5,"[53.19729038767879, 58.50075436452655]",true
554,6,"[47.76594787725391, 60.21981821935699]",true
554,7,"[40.404222807264006, 48.73150772217445]",true
554,8,"[34.32017664025424, 44.39927002489531]",true
554,9,"[39.79667967556566, 43.113012139417755]",true
554,10,"[44.84584443596723, 51.2879822301007]",true
555,1,"[53.67836656515211, 35.092934970111024]",true
555,2,"[55.729190569529784, 46.52448729995591]",true
555,3,"[50.97217666517202, 48.63882105842961]",true
555,4,"[64.76626929038748, 53.69772624623131]",true
555,5,"[53.21127711220528, 58.49613809756538]",true
555,6,"[47.78339890893189, 60.25263225193961]",true
555,7,"[40.41635367805031, 48.75088981409167]",true
555,8,"[34.327374833628625, 44.42868530334266]",true
555,9,"[39.73199884166335, 43.187981178296596]",true
555,10,"[44.84584443596723, 51.2879822301007]",true
556,1,"[53.67836656515211, 35.092934970111024]",true
556,2,"[55.729190569529784, 46.52448729995591]",true
556,3,"[50.929221530066755, 48.55161467496581]",true
556,4,"[64.76626929038748, 53.69772624623131]",true
556,5,"[53.22526383673176, 58.49152183060421]",true
556,6,"[47.800849940609886, 60.28544628452222]",true
556,7,"[40.428484548836614, 48.770271906008894]",true
556,8,"[34.33457302700301, 44.45810058179001]",true
556,9,"[39.73199884166335, 43.187981178296596]",true
556,10,"[44.84584443596723, 51.2879822301007]",true
557,1,"[53.67836656515211, 35.092934970111024]",true
557,2,"[55.729190569529784, 46.52448729995591]",true
557,3,"[50.895404612222094, 48.468115061559374]",true
557,4,"[64.81305705454584, 53.612539819681615]",true
557,5,"[53.239250561258245, 58.48690556364304]",true
557,6,"[47.81830097228788, 60.318260317104844]",true
557,7,"[40.440615419622915, 48.789653997926116]",true
557,8,"[34.3417712203774, 44.487515860237366]",true
557,9,"[39.67862916705917, 43.10796398999475]",true
557,10,"[44.84584443596723, 51.2879822301007]",true
558,1,"[53.67836656515211, 35.092934970111024]",true
558,2,"[55.729190569529784, 46.52448729995591]",true
558,3,"[50.86158769437743, 48.38461544815294]",true
558,4,"[64.85984481870419, 53.52735339313191]",true
558,5,"[53.253237285784735, 58.48228929668188]",true
558,6,"[47.83575200396587, 60.351074349687465]",true
558,7,"[40.45274629040922, 48.80903608984333]",true
558,8,"[34.34896941375179, 44.51693113868472]",true
558,9,"[39.625259492455, 43.027946801692906]",true
558,10,"[44.84584443596723, 51.2879822301007]",true
559,1,"[53.67836656515211, 35.092934970111024]",true
559,2,"[55.729190569529784, 46.52448729995591]",true
559,3,"[50.82777077653276, 48.301115834746504]",true
559,4,"[64.90663258286253, 53.442166966582214]",true
559,5,"[53.26722401031122, 58.47767302972071]",true
559,6,"[47.853203035643865, 60.38388838227008]",true
559,7,"[40.464877161195524, 48.828418181760554]",true
559,8,"[34.356167607126174, 44.54634641713207]",true
559,9,"[39.571889817850824, 42.94792961339106]",true
559,10,"[44.84584443596723, 51.2879822301007]",true
560,1,"[53.67836656515211, 35.092934970111024]",true
560,2,"[55.729190569529784, 46.52448729995591]",true
560,3,"[50.7939538586881, 48.21761622134007]",true
560,4,"[64.95342034702088, 53.35698054003251]",true
560,5,"[53.28121073483771, 58.47305676275954]",true
560,6,"[47.87065406732185, 60.4167024148527]",true
560,7,"[40.47700803198183, 48.84780027367778]",true
